,id_wizyty,Data,Godzina,Id lekarza,Czas trwania wizyty,Rodzaj wizyty,id_zwierzęcia
393,393,2019-11-27,14:30:00,3,00:15,konsultacja chirurgiczna,559
394,394,2019-11-27,15:15:00,3,00:15,konsultacja chirurgiczna,450
395,395,2019-11-27,15:45:00,3,02:00,operacja w znieczuleniu częściowym,999
396,396,2019-11-28,08:00:00,1,00:15,kontrolna,594
397,397,2019-11-28,10:00:00,1,00:15,szczepienie,438
398,398,2019-11-28,12:15:00,1,00:30,RTG,277
399,399,2019-11-28,16:30:00,1,01:00,testy alergiczne,1000
400,400,2019-11-28,08:15:00,2,01:00,testy alergiczne,304
401,401,2019-11-28,09:15:00,2,00:30,EKG,304
402,402,2019-11-28,14:00:00,2,00:15,szczepienie,782
403,403,2019-11-28,14:15:00,2,00:15,badanie krwi,381
404,404,2019-11-28,17:45:00,2,00:30,RTG,1142
405,405,2019-11-28,08:00:00,3,02:00,operacja pod narkozą,450
406,406,2019-11-28,10:00:00,3,00:15,konsultacja chirurgiczna,833
407,407,2019-11-28,10:15:00,3,00:30,zabieg chirurgiczny drobny,540
408,408,2019-11-28,15:30:00,3,02:00,operacja pod narkozą,353
409,409,2019-11-29,09:30:00,2,00:30,zabieg higieniczy duży,559
410,410,2019-11-29,11:15:00,2,00:15,chipowanie,193
411,411,2019-11-29,13:30:00,2,02:00,Kompleksowy zestaw badań ,673
412,412,2019-11-29,15:30:00,2,00:15,chipowanie,585
413,413,2019-11-29,16:45:00,2,01:00,antykoncepcja,542
414,414,2019-11-30,09:30:00,1,01:00,zabieg ortopedyczny,481
415,415,2019-12-01,11:00:00,2,00:30,EKG,594
416,416,2019-12-01,11:45:00,2,02:00,Kompleksowy zestaw badań ,999
417,417,2019-12-02,08:30:00,1,00:30,RTG,594
418,418,2019-12-02,10:00:00,1,00:30,RTG,193
419,419,2019-12-02,13:15:00,1,00:15,kontrolna,528
420,420,2019-12-02,08:00:00,3,01:00,zabieg okulistyczny ,32
421,421,2019-12-03,08:00:00,1,00:30,RTG,999
422,422,2019-12-03,09:45:00,1,00:30,zabieg higieniczy duży,673
423,423,2019-12-03,10:15:00,1,00:15,wydanie paszportu,1101
424,424,2019-12-03,11:45:00,1,00:15,chipowanie,282
425,425,2019-12-03,13:00:00,1,00:15,zabieg higieniczny drobny,585
426,426,2019-12-03,13:30:00,1,00:30,USG,607
427,427,2019-12-03,15:30:00,1,00:15,szczepienie,980
428,428,2019-12-03,10:30:00,2,00:30,USG,186
429,429,2019-12-03,12:30:00,2,01:00,zabieg ortopedyczny,794
430,430,2019-12-03,08:30:00,3,00:15,konsultacja chirurgiczna,438
431,431,2019-12-03,09:15:00,3,01:00,zabieg okulistyczny ,808
432,432,2019-12-03,10:30:00,3,02:00,operacja w znieczuleniu częściowym,1121
433,433,2019-12-03,12:30:00,3,00:15,konsultacja chirurgiczna,1112
434,434,2019-12-03,15:45:00,3,00:15,konsultacja chirurgiczna,414
435,435,2019-12-04,08:00:00,1,00:15,chipowanie,414
436,436,2019-12-04,08:30:00,1,01:00,testy alergiczne,585
437,437,2019-12-04,12:30:00,1,00:15,kontrolna,237
438,438,2019-12-04,12:45:00,1,00:15,zabieg higieniczny drobny,1006
439,439,2019-12-04,15:15:00,1,00:15,wydanie paszportu,740
440,440,2019-12-04,10:45:00,2,01:00,zabieg ortopedyczny,120
441,441,2019-12-04,09:30:00,3,00:30,zabieg chirurgiczny drobny,1101
442,442,2019-12-04,10:30:00,3,01:00,zabieg chrurgii zewnętrznej,381
443,443,2019-12-04,11:30:00,3,02:00,operacja pod narkozą,257
444,444,2019-12-04,14:00:00,3,01:00,zabieg chrurgii zewnętrznej,329
445,445,2019-12-05,08:30:00,1,00:30,EKG,740
446,446,2019-12-05,10:15:00,1,00:30,USG,260
447,447,2019-12-05,13:15:00,1,00:15,badanie krwi,721
448,448,2019-12-05,13:45:00,1,00:30,kroplówka witaminowa,460
449,449,2019-12-05,14:45:00,1,00:30,EKG,375
450,450,2019-12-05,15:15:00,1,00:15,zabieg higieniczny drobny,567
451,451,2019-12-05,08:45:00,2,00:30,EKG,658
452,452,2019-12-05,11:15:00,2,02:00,Kompleksowy zestaw badań ,980
453,453,2019-12-05,14:45:00,2,00:30,RTG,831
454,454,2019-12-05,15:15:00,2,00:15,kontrolna,15
455,455,2019-12-05,15:45:00,2,00:15,badanie krwi,567
456,456,2019-12-05,17:15:00,2,00:15,szczepienie,186
457,457,2019-12-05,08:15:00,3,00:30,zabieg chirurgiczny drobny,594
458,458,2019-12-05,08:45:00,3,00:15,konsultacja chirurgiczna,528
459,459,2019-12-05,10:45:00,3,01:00,zabieg chirurgii wewnętrznej,414
460,460,2019-12-05,13:00:00,3,00:15,konsultacja chirurgiczna,480
461,461,2019-12-05,13:45:00,3,02:00,operacja pod narkozą,528
462,462,2019-12-05,16:15:00,3,00:30,zabieg chirurgiczny drobny,782
463,463,2019-12-06,08:00:00,2,00:15,wydanie paszportu,260
464,464,2019-12-06,08:45:00,2,02:00,Kompleksowy zestaw badań ,559
465,465,2019-12-06,12:15:00,2,00:15,wydanie paszportu,430
466,466,2019-12-06,13:00:00,2,01:00,antykoncepcja,400
467,467,2019-12-06,15:45:00,2,02:00,Kompleksowy zestaw badań ,306
468,468,2019-12-07,09:30:00,1,02:00,eutanazja,193
469,469,2019-12-07,11:30:00,1,02:00,Kompleksowy zestaw badań ,1033
470,470,2019-12-08,09:00:00,2,00:30,kroplówka witaminowa,371
471,471,2019-12-08,10:30:00,2,00:30,USG,353
472,472,2019-12-08,11:30:00,2,00:15,szczepienie,202
473,473,2019-12-09,10:00:00,1,01:00,testy alergiczne,903
474,474,2019-12-09,11:00:00,1,00:15,wydanie paszportu,721
475,475,2019-12-09,11:15:00,1,00:15,wydanie paszportu,540
476,476,2019-12-09,15:15:00,1,00:30,EKG,255
477,477,2019-12-09,13:00:00,3,01:00,zabieg chrurgii zewnętrznej,381
478,478,2019-12-10,08:00:00,1,00:15,wydanie paszportu,58
479,479,2019-12-10,10:30:00,1,01:00,antykoncepcja,261
480,480,2019-12-10,08:00:00,2,00:30,kroplówka witaminowa,528
481,481,2019-12-10,10:45:00,2,02:00,Kompleksowy zestaw badań ,1180
482,482,2019-12-10,13:45:00,2,01:00,antykoncepcja,980
483,483,2019-12-10,15:45:00,2,00:15,kontrolna,465
484,484,2019-12-10,08:15:00,3,00:15,konsultacja chirurgiczna,542
485,485,2019-12-10,11:30:00,3,02:00,operacja pod narkozą,808
486,486,2019-12-10,14:00:00,3,00:15,konsultacja chirurgiczna,658
487,487,2019-12-10,15:15:00,3,00:15,konsultacja chirurgiczna,607
488,488,2019-12-11,08:15:00,1,00:30,zabieg higieniczy duży,1173
489,489,2019-12-11,08:45:00,1,00:30,RTG,578
490,490,2019-12-11,09:15:00,1,00:15,kontrolna,415
491,491,2019-12-11,10:45:00,1,00:30,kroplówka witaminowa,567
492,492,2019-12-11,11:15:00,1,00:15,szczepienie,375
493,493,2019-12-11,08:00:00,2,00:15,kontrolna,585
494,494,2019-12-11,08:45:00,2,00:15,zabieg higieniczny drobny,32
495,495,2019-12-11,10:00:00,2,00:30,EKG,202
496,496,2019-12-11,14:15:00,2,00:30,zabieg higieniczy duży,1059
497,497,2019-12-11,14:45:00,2,00:30,zabieg higieniczy duży,1033
498,498,2019-12-11,15:45:00,2,00:15,kontrolna,1173
499,499,2019-12-11,10:30:00,3,01:00,zabieg chrurgii zewnętrznej,400
500,500,2019-12-11,13:45:00,3,00:30,zabieg chirurgiczny drobny,450
501,501,2019-12-11,14:45:00,3,00:15,konsultacja chirurgiczna,1176
502,502,2019-12-11,15:00:00,3,00:15,konsultacja chirurgiczna,237
503,503,2019-12-11,15:15:00,3,01:00,zabieg chrurgii zewnętrznej,904
504,504,2019-12-12,08:15:00,1,00:30,USG,45
505,505,2019-12-12,08:45:00,1,00:15,wydanie paszportu,406
506,506,2019-12-12,09:00:00,1,00:15,szczepienie,961
507,507,2019-12-12,09:15:00,1,00:15,chipowanie,202
508,508,2019-12-12,11:30:00,1,01:00,testy alergiczne,894
509,509,2019-12-12,12:30:00,1,02:00,eutanazja,727
510,510,2019-12-12,16:15:00,1,01:00,antykoncepcja,1171
511,511,2019-12-12,17:30:00,1,00:30,USG,1006
512,512,2019-12-12,08:30:00,2,01:00,testy alergiczne,100
513,513,2019-12-12,12:00:00,2,01:00,antykoncepcja,353
514,514,2019-12-12,13:00:00,2,02:00,eutanazja,894
515,515,2019-12-12,11:45:00,3,01:00,zabieg okulistyczny ,450
516,516,2019-12-12,14:45:00,3,01:00,zabieg chrurgii zewnętrznej,528
517,517,2019-12-12,17:00:00,3,00:15,konsultacja chirurgiczna,1088
518,518,2019-12-13,12:15:00,2,00:15,kontrolna,459
519,519,2019-12-13,14:45:00,2,00:30,kroplówka witaminowa,832
520,520,2019-12-13,16:15:00,2,00:15,zabieg higieniczny drobny,382
521,521,2019-12-14,09:00:00,1,00:15,zabieg higieniczny drobny,72
522,522,2019-12-14,09:15:00,1,01:00,zabieg ortopedyczny,1059
523,523,2019-12-15,10:00:00,2,00:15,zabieg higieniczny drobny,1129
524,524,2019-12-15,10:15:00,2,02:00,eutanazja,277
525,525,2019-12-16,08:15:00,1,02:00,Kompleksowy zestaw badań ,800
526,526,2019-12-16,10:15:00,1,00:30,USG,480
527,527,2019-12-16,11:15:00,1,01:00,zabieg ortopedyczny,540
528,528,2019-12-16,09:30:00,3,00:30,zabieg chirurgiczny drobny,794
529,529,2019-12-16,10:00:00,3,02:00,operacja w znieczuleniu częściowym,1111
530,530,2019-12-16,12:00:00,3,00:15,konsultacja chirurgiczna,88
531,531,2019-12-16,12:15:00,3,00:15,konsultacja chirurgiczna,1121
532,532,2019-12-17,09:00:00,1,02:00,eutanazja,911
533,533,2019-12-17,11:00:00,1,00:15,badanie krwi,353
534,534,2019-12-17,12:45:00,1,01:00,zabieg ortopedyczny,452
535,535,2019-12-17,13:45:00,1,01:00,antykoncepcja,961
536,536,2019-12-17,15:45:00,1,00:30,kroplówka witaminowa,1059
537,537,2019-12-17,14:30:00,2,01:00,testy alergiczne,832
538,538,2019-12-17,10:30:00,3,00:30,zabieg chirurgiczny drobny,314
539,539,2019-12-17,12:45:00,3,01:00,zabieg okulistyczny ,282
540,540,2019-12-17,14:15:00,3,01:00,zabieg chrurgii zewnętrznej,494
541,541,2019-12-18,08:00:00,1,00:15,badanie krwi,1197
542,542,2019-12-18,08:30:00,1,01:00,zabieg ortopedyczny,414
543,543,2019-12-18,09:30:00,1,02:00,eutanazja,1180
544,544,2019-12-18,15:00:00,1,00:30,EKG,903
545,545,2019-12-18,15:30:00,1,00:15,zabieg higieniczny drobny,452
546,546,2019-12-18,10:45:00,2,00:15,zabieg higieniczny drobny,1109
547,547,2019-12-18,11:00:00,2,01:00,testy alergiczne,607
548,548,2019-12-18,15:00:00,2,00:15,kontrolna,1193
549,549,2019-12-18,15:15:00,2,01:00,zabieg ortopedyczny,832
550,550,2019-12-18,10:00:00,3,00:15,konsultacja chirurgiczna,304
551,551,2019-12-18,10:45:00,3,01:00,zabieg okulistyczny ,904
552,552,2019-12-18,14:00:00,3,00:30,zabieg chirurgiczny drobny,1117
553,553,2019-12-18,15:15:00,3,00:15,konsultacja chirurgiczna,1173
554,554,2019-12-19,08:00:00,1,00:15,wydanie paszportu,465
555,555,2019-12-19,13:30:00,1,00:15,badanie krwi,45
556,556,2019-12-19,10:30:00,2,00:30,EKG,1197
557,557,2019-12-19,11:30:00,2,00:30,USG,607
558,558,2019-12-19,12:00:00,2,01:00,zabieg ortopedyczny,782
559,559,2019-12-19,17:30:00,2,00:30,USG,480
560,560,2019-12-19,08:00:00,3,00:30,zabieg chirurgiczny drobny,904
561,561,2019-12-19,09:45:00,3,00:30,zabieg chirurgiczny drobny,583
562,562,2019-12-19,11:30:00,3,00:30,zabieg chirurgiczny drobny,82
563,563,2019-12-19,12:00:00,3,00:30,zabieg chirurgiczny drobny,382
564,564,2019-12-19,12:30:00,3,00:15,konsultacja chirurgiczna,237
565,565,2019-12-19,15:30:00,3,00:15,konsultacja chirurgiczna,406
566,566,2019-12-20,09:30:00,2,01:00,antykoncepcja,1082
567,567,2019-12-20,17:30:00,2,00:30,RTG,282
568,568,2019-12-21,09:00:00,1,00:15,szczepienie,1173
569,569,2019-12-22,09:00:00,2,00:15,wydanie paszportu,179
570,570,2019-12-22,12:15:00,2,00:15,kontrolna,452
571,571,2019-12-23,08:00:00,1,00:30,zabieg higieniczy duży,257
572,572,2019-12-23,12:45:00,1,00:15,szczepienie,251
573,573,2019-12-23,15:15:00,1,00:15,kontrolna,1033
574,574,2019-12-23,15:30:00,1,00:30,EKG,1142
575,575,2019-12-23,12:45:00,3,00:30,zabieg chirurgiczny drobny,430
576,576,2019-12-23,13:30:00,3,01:00,zabieg chrurgii zewnętrznej,187
577,577,2019-12-24,08:45:00,1,00:15,szczepienie,406
578,578,2019-12-24,12:45:00,1,00:15,zabieg higieniczny drobny,431
579,579,2019-12-24,13:30:00,1,00:15,wydanie paszportu,1171
580,580,2019-12-24,13:45:00,1,01:00,zabieg ortopedyczny,528
581,581,2019-12-24,09:00:00,2,01:00,testy alergiczne,169
582,582,2019-12-24,12:30:00,2,00:30,zabieg higieniczy duży,1197
583,583,2019-12-24,08:00:00,3,00:30,zabieg chirurgiczny drobny,381
584,584,2019-12-24,10:30:00,3,00:15,konsultacja chirurgiczna,1033
585,585,2019-12-24,12:45:00,3,00:15,konsultacja chirurgiczna,480
586,586,2019-12-24,14:30:00,3,00:15,konsultacja chirurgiczna,833
587,587,2019-12-24,15:00:00,3,01:00,zabieg chirurgii wewnętrznej,1109
588,588,2019-12-25,11:30:00,2,00:15,badanie krwi,1090
589,589,2019-12-25,13:15:00,2,00:15,chipowanie,904
590,590,2019-12-25,09:00:00,3,01:00,zabieg chirurgii wewnętrznej,1121
591,591,2019-12-25,10:30:00,3,00:30,zabieg chirurgiczny drobny,179
592,592,2019-12-25,14:45:00,3,00:15,konsultacja chirurgiczna,583
593,593,2019-12-26,08:00:00,1,00:15,wydanie paszportu,282
594,594,2019-12-26,11:30:00,1,02:00,eutanazja,72
595,595,2019-12-26,13:45:00,1,00:15,kontrolna,1000
596,596,2019-12-26,14:00:00,1,00:15,szczepienie,794
597,597,2019-12-26,14:15:00,1,01:00,testy alergiczne,1101
598,598,2019-12-26,15:15:00,1,00:30,EKG,188
599,599,2019-12-26,15:45:00,1,00:15,zabieg higieniczny drobny,540
600,600,2019-12-26,17:00:00,1,00:15,wydanie paszportu,890
601,601,2019-12-26,17:15:00,1,01:00,testy alergiczne,540
602,602,2019-12-26,09:30:00,2,02:00,Kompleksowy zestaw badań ,528
603,603,2019-12-26,11:30:00,2,00:30,zabieg higieniczy duży,481
604,604,2019-12-26,12:00:00,2,02:00,Kompleksowy zestaw badań ,438
605,605,2019-12-26,14:00:00,2,00:30,zabieg higieniczy duży,406
606,606,2019-12-26,14:30:00,2,00:30,USG,1090
607,607,2019-12-26,15:15:00,2,01:00,testy alergiczne,179
608,608,2019-12-26,16:45:00,2,00:15,zabieg higieniczny drobny,1194
609,609,2019-12-26,15:00:00,3,00:15,konsultacja chirurgiczna,45
610,610,2019-12-26,15:15:00,3,00:30,zabieg chirurgiczny drobny,306
611,611,2019-12-26,16:45:00,3,00:30,zabieg chirurgiczny drobny,801
612,612,2019-12-26,17:30:00,3,00:30,zabieg chirurgiczny drobny,578
613,613,2019-12-27,12:00:00,2,00:15,chipowanie,33
614,614,2019-12-27,15:00:00,2,00:15,chipowanie,1111
615,615,2019-12-27,15:15:00,2,01:00,testy alergiczne,357
616,616,2019-12-28,09:30:00,1,00:15,kontrolna,559
617,617,2019-12-28,11:00:00,1,00:15,badanie krwi,371
618,618,2019-12-28,11:15:00,1,00:15,kontrolna,484
619,619,2019-12-28,11:30:00,1,01:00,testy alergiczne,124
620,620,2019-12-28,12:45:00,1,01:00,zabieg ortopedyczny,260
621,621,2019-12-29,09:00:00,2,00:15,zabieg higieniczny drobny,371
622,622,2019-12-29,12:15:00,2,02:00,Kompleksowy zestaw badań ,45
623,623,2019-12-30,14:45:00,1,00:15,chipowanie,431
624,624,2019-12-30,09:00:00,3,00:30,zabieg chirurgiczny drobny,1171
625,625,2019-12-30,09:45:00,3,02:00,operacja pod narkozą,430
626,626,2019-12-31,13:15:00,1,00:15,zabieg higieniczny drobny,304
627,627,2019-12-31,08:15:00,2,01:00,testy alergiczne,187
628,628,2019-12-31,09:30:00,2,01:00,testy alergiczne,1088
629,629,2019-12-31,10:45:00,2,01:00,zabieg ortopedyczny,858
630,630,2019-12-31,13:45:00,2,00:30,zabieg higieniczy duży,188
631,631,2019-12-31,14:15:00,2,00:15,badanie krwi,622
632,632,2019-12-31,14:30:00,2,00:15,szczepienie,460
633,633,2019-12-31,15:45:00,2,00:15,badanie krwi,194
634,634,2019-12-31,08:00:00,3,02:00,operacja w znieczuleniu częściowym,622
635,635,2019-12-31,13:00:00,3,00:15,konsultacja chirurgiczna,314
636,636,2019-12-31,13:30:00,3,00:15,konsultacja chirurgiczna,1018
637,637,2019-12-31,15:30:00,3,02:00,operacja w znieczuleniu częściowym,459
638,638,2020-01-01,10:45:00,1,00:30,USG,832
639,639,2020-01-01,11:15:00,1,00:15,kontrolna,32
640,640,2020-01-01,09:00:00,2,00:30,EKG,481
641,641,2020-01-01,12:45:00,2,00:30,RTG,782
642,642,2020-01-01,13:45:00,2,00:30,kroplówka witaminowa,542
643,643,2020-01-01,14:45:00,2,01:00,antykoncepcja,1111
644,644,2020-01-01,09:00:00,3,00:30,zabieg chirurgiczny drobny,542
645,645,2020-01-01,09:30:00,3,00:30,zabieg chirurgiczny drobny,904
646,646,2020-01-01,12:30:00,3,01:00,zabieg chirurgii wewnętrznej,261
647,647,2020-01-01,14:45:00,3,00:15,konsultacja chirurgiczna,237
648,648,2020-01-01,15:00:00,3,00:15,konsultacja chirurgiczna,261
649,649,2020-01-02,08:30:00,1,02:00,Kompleksowy zestaw badań ,179
650,650,2020-01-02,13:00:00,1,00:15,zabieg higieniczny drobny,257
651,651,2020-01-02,13:15:00,1,00:15,szczepienie,124
652,652,2020-01-02,13:45:00,1,00:15,wydanie paszportu,1173
653,653,2020-01-02,08:00:00,2,00:15,kontrolna,375
654,654,2020-01-02,08:15:00,2,00:15,zabieg higieniczny drobny,1059
655,655,2020-01-02,09:00:00,2,00:15,kontrolna,415
656,656,2020-01-02,09:15:00,2,00:15,zabieg higieniczny drobny,1018
657,657,2020-01-02,09:30:00,2,00:30,zabieg higieniczy duży,465
658,658,2020-01-02,11:30:00,2,01:00,testy alergiczne,705
659,659,2020-01-02,14:45:00,2,00:15,badanie krwi,1112
660,660,2020-01-02,09:30:00,3,00:15,konsultacja chirurgiczna,45
661,661,2020-01-02,13:45:00,3,00:15,konsultacja chirurgiczna,942
662,662,2020-01-02,17:30:00,3,00:15,konsultacja chirurgiczna,1173
663,663,2020-01-03,09:00:00,2,00:15,zabieg higieniczny drobny,237
664,664,2020-01-03,12:15:00,2,00:30,zabieg higieniczy duży,831
665,665,2020-01-03,12:45:00,2,00:15,wydanie paszportu,194
666,666,2020-01-03,13:30:00,2,00:15,badanie krwi,384
667,667,2020-01-03,13:45:00,2,00:30,kroplówka witaminowa,353
668,668,2020-01-04,09:00:00,1,00:15,chipowanie,357
669,669,2020-01-04,09:15:00,1,02:00,Kompleksowy zestaw badań ,436
670,670,2020-01-04,12:00:00,1,00:15,kontrolna,904
671,671,2020-01-04,12:30:00,1,00:30,RTG,438
672,672,2020-01-05,09:15:00,2,00:30,EKG,1082
673,673,2020-01-05,09:45:00,2,00:30,RTG,942
674,674,2020-01-05,10:15:00,2,00:15,chipowanie,578
675,675,2020-01-06,08:00:00,1,01:00,antykoncepcja,800
676,676,2020-01-06,11:00:00,1,01:00,antykoncepcja,721
677,677,2020-01-06,12:30:00,1,01:00,zabieg ortopedyczny,33
678,678,2020-01-06,11:00:00,3,00:30,zabieg chirurgiczny drobny,1111
679,679,2020-01-06,13:45:00,3,00:15,konsultacja chirurgiczna,801
680,680,2020-01-06,14:00:00,3,00:15,konsultacja chirurgiczna,58
681,681,2020-01-06,14:15:00,3,00:15,konsultacja chirurgiczna,353
682,682,2020-01-07,08:00:00,1,00:30,kroplówka witaminowa,585
683,683,2020-01-07,12:45:00,1,00:30,zabieg higieniczy duży,999
684,684,2020-01-07,13:15:00,1,00:15,chipowanie,637
685,685,2020-01-07,08:15:00,2,00:15,zabieg higieniczny drobny,484
686,686,2020-01-07,15:45:00,2,01:00,antykoncepcja,594
687,687,2020-01-07,08:30:00,3,01:00,zabieg chirurgii wewnętrznej,620
688,688,2020-01-07,09:30:00,3,02:00,operacja pod narkozą,660
689,689,2020-01-07,11:45:00,3,02:00,operacja pod narkozą,179
690,690,2020-01-07,14:00:00,3,00:15,konsultacja chirurgiczna,583
691,691,2020-01-07,14:30:00,3,00:30,zabieg chirurgiczny drobny,400
692,692,2020-01-07,15:00:00,3,00:15,konsultacja chirurgiczna,699
693,693,2020-01-07,15:15:00,3,00:30,zabieg chirurgiczny drobny,353
694,694,2020-01-08,09:00:00,1,01:00,antykoncepcja,1175
695,695,2020-01-08,11:30:00,1,00:15,szczepienie,415
696,696,2020-01-08,14:30:00,1,00:15,szczepienie,620
697,697,2020-01-08,14:45:00,1,00:30,EKG,559
698,698,2020-01-08,09:00:00,2,00:30,RTG,335
699,699,2020-01-08,13:00:00,2,00:30,RTG,721
700,700,2020-01-08,14:15:00,2,00:15,kontrolna,1112
701,701,2020-01-09,09:00:00,1,00:15,zabieg higieniczny drobny,465
702,702,2020-01-09,15:30:00,1,01:00,antykoncepcja,383
703,703,2020-01-09,17:00:00,1,00:15,wydanie paszportu,381
704,704,2020-01-09,17:15:00,1,00:15,chipowanie,578
705,705,2020-01-09,17:45:00,1,01:00,zabieg ortopedyczny,528
706,706,2020-01-09,08:00:00,2,00:15,zabieg higieniczny drobny,381
707,707,2020-01-09,08:15:00,2,00:30,RTG,459
708,708,2020-01-09,08:45:00,2,00:30,kroplówka witaminowa,120
709,709,2020-01-09,09:15:00,2,00:30,EKG,424
710,710,2020-01-09,10:45:00,2,02:00,Kompleksowy zestaw badań ,33
711,711,2020-01-09,12:45:00,2,00:30,kroplówka witaminowa,430
712,712,2020-01-09,13:15:00,2,01:00,testy alergiczne,282
713,713,2020-01-09,09:15:00,3,00:30,zabieg chirurgiczny drobny,1000
714,714,2020-01-09,13:30:00,3,00:30,zabieg chirurgiczny drobny,1173
715,715,2020-01-09,17:45:00,3,01:00,zabieg chirurgii wewnętrznej,306
716,716,2020-01-10,08:00:00,2,00:30,EKG,1197
717,717,2020-01-10,08:30:00,2,00:15,wydanie paszportu,353
718,718,2020-01-10,09:15:00,2,01:00,zabieg ortopedyczny,1171
719,719,2020-01-10,10:30:00,2,00:15,kontrolna,705
720,720,2020-01-11,09:00:00,1,01:00,zabieg ortopedyczny,512
721,721,2020-01-11,10:00:00,1,01:00,zabieg ortopedyczny,255
722,722,2020-01-12,09:30:00,2,01:00,testy alergiczne,261
723,723,2020-01-12,12:00:00,2,00:15,badanie krwi,179
724,724,2020-01-13,08:30:00,1,00:30,kroplówka witaminowa,484
725,725,2020-01-13,10:45:00,1,02:00,Kompleksowy zestaw badań ,335
726,726,2020-01-13,15:00:00,1,00:30,zabieg higieniczy duży,1111
727,727,2020-01-13,08:30:00,3,01:00,zabieg okulistyczny ,381
728,728,2020-01-13,11:45:00,3,00:15,konsultacja chirurgiczna,430
729,729,2020-01-14,08:45:00,1,00:15,zabieg higieniczny drobny,572
730,730,2020-01-14,09:00:00,1,00:30,zabieg higieniczy duży,512
731,731,2020-01-14,11:30:00,1,00:30,RTG,249
732,732,2020-01-14,12:15:00,1,00:30,EKG,32
733,733,2020-01-14,15:30:00,1,00:30,EKG,1018
734,734,2020-01-14,08:00:00,2,00:15,zabieg higieniczny drobny,1146
735,735,2020-01-14,12:30:00,2,00:30,kroplówka witaminowa,194
736,736,2020-01-14,08:15:00,3,01:00,zabieg chirurgii wewnętrznej,680
737,737,2020-01-14,10:30:00,3,00:15,konsultacja chirurgiczna,858
738,738,2020-01-14,13:15:00,3,00:15,konsultacja chirurgiczna,584
739,739,2020-01-14,14:45:00,3,00:15,konsultacja chirurgiczna,961
740,740,2020-01-14,15:15:00,3,00:15,konsultacja chirurgiczna,33
741,741,2020-01-14,15:30:00,3,01:00,zabieg chrurgii zewnętrznej,721
742,742,2020-01-15,08:00:00,1,00:15,zabieg higieniczny drobny,375
743,743,2020-01-15,08:15:00,1,01:00,antykoncepcja,840
744,744,2020-01-15,08:00:00,2,00:15,badanie krwi,406
745,745,2020-01-15,10:15:00,2,01:00,testy alergiczne,120
746,746,2020-01-15,11:45:00,2,02:00,eutanazja,517
747,747,2020-01-15,14:45:00,2,02:00,eutanazja,1090
748,748,2020-01-15,09:00:00,3,00:15,konsultacja chirurgiczna,29
749,749,2020-01-16,09:30:00,1,01:00,antykoncepcja,261
750,750,2020-01-16,12:45:00,1,01:00,testy alergiczne,578
751,751,2020-01-16,15:00:00,1,00:15,badanie krwi,1112
752,752,2020-01-16,16:00:00,1,01:00,zabieg ortopedyczny,559
753,753,2020-01-16,17:15:00,1,00:30,RTG,578
754,754,2020-01-16,08:00:00,2,01:00,zabieg ortopedyczny,1086
755,755,2020-01-16,09:00:00,2,00:15,wydanie paszportu,1088
756,756,2020-01-16,10:15:00,2,00:15,wydanie paszportu,165
